0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,2,-1,1,6,564,10,28,8,44,1,5,,6,05db9164,38a947a1,46a2cf53,f9aff643,25c83c98,fbad5c96,397def4e,0b153874,a73ee510,a0eb88e1,20b05825,c886a342,c28589ee,07d13a8f,232d8629,ba92dd6b,e5ba7672,fe623d4e,,,ee91f72a,ad3062eb,3a171ecb,d052bbbf,,
0,2,9,13,16,116,16,2,23,25,2,2,,16,8cf07265,0468d672,c236db4c,f6c32b9e,25c83c98,7e0ccccf,d12723dd,1f89b562,a73ee510,b58c39b4,96a52b15,3d509066,e40f343d,b28479f6,234191d3,9974c99b,07c540c4,9880032b,21ddcdc9,5840adea,69e2a5dd,,32c7478e,e2aa3d4f,ea9a246c,d67a6f5b
1,1,47,1,2,0,0,2,2,2,1,2,,0,05db9164,f0cf0024,2213d121,51cab503,25c83c98,,32079c61,5b392875,a73ee510,67e4e8f5,757868ef,4576d791,9b706dc0,f7c1b33f,fba2217a,5fc4e590,07c540c4,cc693e93,21ddcdc9,b1252a9d,93015c0e,,32c7478e,e3beb64b,ea9a246c,819513af
0,3,-1,3,6,976,68,9,33,116,1,2,,6,87552397,38a947a1,ed8bb9ce,bf85f943,25c83c98,7e0ccccf,7195046d,0b153874,a73ee510,eab78bab,4d8549da,02abf955,51b97b8f,1adce6ef,9eac7df7,4472f60d,e5ba7672,a628cd1b,,,5413e961,,bcdee96c,6451efd5,,
0,2,3,2,2,1,2,2,2,2,1,1,,2,5a9ed9b0,421b43cd,8af341b5,29998ed1,4cf72387,fe6b92e5,9acd7628,5b392875,a73ee510,3b08e48b,868a9e47,6aaba33c,fc5dea81,b28479f6,2d0bb053,b041b04a,d4bb7bd8,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
0,,0,30,30,2,,0,31,30,,0,,30,05db9164,38d50e09,dd17c91c,82a61820,25c83c98,fe6b92e5,86946882,0b153874,a73ee510,3b08e48b,bda62d37,75529ad8,2648f8ef,07d13a8f,ee569ce2,5eea53aa,1e88c74f,582152eb,21ddcdc9,5840adea,0f78ab39,,32c7478e,cafb4e4d,001f3601,99f4f64c
0,0,0,2,1,5029,69,207,4,349,0,16,0,1,68fd1e64,ea3a5818,38b594c8,3e6ae8d2,25c83c98,7e0ccccf,dff12936,0b153874,a73ee510,c720cb3d,2a0b79f8,bba7a2f8,25512dff,07d13a8f,4e70dc14,49e4aa30,27c07bd6,a1d0cc4f,a04181c4,a458ea53,1db774a6,,423fab69,3fdb382b,f7839e21,49d68486
0,,-1,,,23762,55,1,1,55,,1,,,5a9ed9b0,1612be27,ecbb5a5c,ab5bc535,25c83c98,7e0ccccf,0d59e258,0b153874,a73ee510,cf05f704,b9ec9192,18b86fc6,df5886ca,07d13a8f,cbffe0e5,5e228b63,07c540c4,ce500fd8,21ddcdc9,b1252a9d,0ccb9bf3,,32c7478e,fc7d5b23,cb079c2d,aa5f0a15
0,,2,154,6,4897,,0,9,291,,0,,9,5bfa8ab5,287130e0,3c9fd4b7,428cff52,25c83c98,7e0ccccf,ac07b602,0b153874,a73ee510,44e9378d,7ce882d2,bc2aa2a1,f5ff33d9,b28479f6,9efd8b77,ce06dc79,1e88c74f,891589e7,b41b58af,b1252a9d,5b0fa768,,32c7478e,0b351a52,e8b83407,b1c17344
0,,3,2,2,3506,,0,18,200,,0,,2,05db9164,287130e0,73e60e15,5ad7dd0e,43b19349,,8cf87048,1f89b562,a73ee510,3b08e48b,a12fca95,e145958a,9b9e44d2,07d13a8f,10040656,d707e487,776ce399,891589e7,21ddcdc9,5840adea,635d4ac9,,be7c41b4,3fdb382b,ea9a246c,49d68486
0,0,14,4,7,2181,435,11,33,509,0,5,0,7,5a9ed9b0,8b57fabc,443f2ae2,e8930818,25c83c98,7e0ccccf,966736bc,0b153874,a73ee510,5804c97f,35dc8759,d05cf523,c1618056,07d13a8f,97b8cec6,7bea64eb,e5ba7672,1490697e,,,bc7ce42e,ad3062eb,3a171ecb,382cd1f1,,
0,0,1,1,10,8460,128,1,40,123,0,1,,10,05db9164,3df44d94,d032c263,c18be181,43b19349,7e0ccccf,8dbe18ee,0b153874,a73ee510,3b08e48b,e051f06f,dfbb09fb,a2691d6e,1adce6ef,35a6d30f,84898b2a,07c540c4,a0f3a3dc,,,0014c32a,ad3062eb,93bad2c0,3b183c5c,,
0,,9,1,1,24262,107,7,7,52,,2,,1,68fd1e64,df15595b,cbda6ee3,3a7f3731,25c83c98,,c86e8c6b,0b153874,7cc72ec2,d72f452e,4d8549da,a3a9a46f,51b97b8f,d2dfe871,7d20a3fb,84449e99,e5ba7672,e310ad06,,,8b563cfc,ad3062eb,3a171ecb,4d9888f5,,
0,0,56,,14,1419,86,52,20,1658,0,15,4,14,5a9ed9b0,287130e0,461b658b,f5008cae,25c83c98,3bf701e7,6855ef53,0b153874,a73ee510,175d6c71,b7094596,a667b41f,1f9d2c38,cfef1c29,655fad18,a4c97372,8efede7f,891589e7,7734aa05,5840adea,b30fc8fc,ad3062eb,32c7478e,41213946,ea9a246c,b4a4615f
0,0,5,,1,4756,7,6,1,4,0,1,0,1,87552397,5ca60b73,03f5e595,bdc301e2,25c83c98,7e0ccccf,a44bd14e,5b392875,a73ee510,a2c99899,42a4fc1b,870771b1,9237b653,b28479f6,d7b9be02,bb01ab0a,07c540c4,04c62c3d,,,92259097,,32c7478e,8ea22d26,,
0,,495,,,15186,40,3,0,60,,2,,,8cf07265,287130e0,b8956ad1,2eeb3936,25c83c98,,7d48c0ae,a674580f,a73ee510,b173a655,5874c9c9,c5ed69b9,740c210d,07d13a8f,7e319349,49f0c4f5,07c540c4,a10c0817,01c1c86b,5840adea,fcdca0a9,,32c7478e,0fc98750,ea9a246c,b4a4615f
1,0,2659,,2,7087,32,1,12,32,0,1,,2,05db9164,4f25e98b,723fa918,9f43a1b5,25c83c98,,5ff926ae,5b392875,a73ee510,1a69db9b,864d33c2,a18d3956,34786fb9,b28479f6,99637b25,87140baa,d4bb7bd8,c04ce6df,21ddcdc9,a458ea53,ddfc7f5c,,32c7478e,9117a34a,001f3601,54ca28ff
0,,329,68,2,1114,,0,15,15,,0,,6,68fd1e64,38a947a1,a58c1e7f,a857c81a,25c83c98,3bf701e7,315c76f3,0b153874,a73ee510,3b08e48b,e51ddf94,5bffbf1f,3516f6e6,b28479f6,a5118040,0925cabc,776ce399,b6b880ec,,,082c1fe2,,3a171ecb,8d528e7a,,
0,,-1,,,6482,101,2,6,36,,1,,,05db9164,38d50e09,727847c6,d3f71b89,384874ce,7e0ccccf,bb900cf3,0b153874,a73ee510,3b08e48b,30b240f3,f2c35aba,f3437620,b28479f6,42b3012c,561c341b,07c540c4,582152eb,21ddcdc9,5840adea,8638ccd1,ad3062eb,32c7478e,b62c71e2,001f3601,aa5f0a15
1,0,-1,5,4,1438,27,85,18,546,0,9,1,4,68fd1e64,04e09220,,,25c83c98,7e0ccccf,d5f62b87,0b153874,a73ee510,3d32f06a,434d6c13,,7301027a,b28479f6,69f825dd,,27c07bd6,6fc84bfb,,,,,423fab69,,,
0,,297,7,4,23852,173,1,4,55,,1,,4,05db9164,207b2d81,905a7b53,0e5acd1d,4cf72387,fbad5c96,7a004650,0b153874,a73ee510,3b08e48b,871deb60,bac9dcdb,88be645e,b28479f6,4e9e3b1e,301d75b3,d4bb7bd8,157482f0,21ddcdc9,b1252a9d,278a31a1,,32c7478e,5bceb83a,001f3601,fdd86175
0,,1,10,1,11,142,0,1,18,,0,,1,be589b51,aaaeb481,aa8c1539,85dd697c,25c83c98,,15ebc248,0b153874,a73ee510,db46288b,8fa5dd63,d8c29807,70728bf9,b28479f6,3dc3c930,c64d548f,27c07bd6,9e6c2033,21ddcdc9,5840adea,5f957280,,3a171ecb,1793a828,cb079c2d,5b938117
0,,15,2,,25568,,,10,,,,,,489d0f96,b961056b,91141c1a,25dc7829,4cf72387,fe6b92e5,3598a741,0b153874,a73ee510,3fb38a44,1d351a39,63b0cd60,90a568bc,b28479f6,70a601bc,eb3dd5b8,e5ba7672,43de85d3,,,bd1e886f,,423fab69,60a197ae,,
0,,0,32,,18748,286,1,11,83,,1,,,68fd1e64,287130e0,1a31a0e8,37718639,43b19349,fbad5c96,dbaf11b7,0b153874,a73ee510,814f28f7,0372bd68,138527f4,0f3d4e02,07d13a8f,10040656,e047b86c,07c540c4,891589e7,26e97973,a458ea53,d7c93a6d,,3a171ecb,a9a2ac1a,9b3e8820,3547c540
0,13,0,11,9,838,39,13,41,39,1,1,1,10,87552397,207b2d81,1757640a,06148e59,4cf72387,fbad5c96,dc7659bd,0b153874,a73ee510,efea433b,e51ddf94,1a69f1c0,3516f6e6,07d13a8f,0c67c4ca,8075af0c,3486227d,395856b0,21ddcdc9,b1252a9d,8e4884c0,,3a171ecb,b936bfbe,001f3601,b6030675
0,0,0,9,5,1840,18,2,17,18,0,2,,5,5a9ed9b0,c5fe64d9,5d1b3c55,f26ad04e,43b19349,6f6d9be8,5f1727f9,37e4aa92,a73ee510,4f0c5ea9,c6c91669,97665837,b8a76289,07d13a8f,52b49730,27d5b0d7,07c540c4,c235abed,9653bb65,a458ea53,d4ee818e,,32c7478e,1481ceb4,e8b83407,988b0775
0,,0,,,,,,0,,,,,,8cf07265,ae46a29d,3ef4b4ec,f922efad,4cf72387,fbad5c96,88002ee1,64523cfa,7cc72ec2,3b08e48b,f1b78ab4,66a76a26,6e5da64f,1adce6ef,c6a089a8,01adbab4,2005abd1,e32bf683,,,21c9516a,,32c7478e,b34f3128,,
0,,-1,,,,,,,,,,,,05db9164,38a947a1,eef3703c,e664243a,4cf72387,fbad5c96,970f01b2,0b153874,7cc72ec2,3b08e48b,36bccca0,ed0b1eb1,80467802,07d13a8f,d0b6a6a9,07fa0755,2005abd1,de8d8052,,,b3d137f1,,3a171ecb,6426f779,,
1,0,15,6,11,2299,49,17,11,64,0,1,,11,be589b51,421b43cd,696152f6,29998ed1,25c83c98,7e0ccccf,a0f3f4b3,0b153874,a73ee510,3c982956,3c8d5bb2,6aaba33c,bcf6a386,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,32c7478e,b34f3128,,
0,,99,0,2,258719,,0,2,11,,0,,2,68fd1e64,38a947a1,4470baf4,8c8a4c47,25c83c98,fbad5c96,88002ee1,0b153874,7cc72ec2,66ba74c3,38f692a7,bb669e25,6e5da64f,b28479f6,a3443e75,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,ad3062eb,32c7478e,8d365d3b,,
0,0,17,1,1,1285,54,6,17,34,0,3,0,1,05db9164,421b43cd,ad062ca1,29998ed1,25c83c98,7e0ccccf,cee7e902,0b153874,a73ee510,7cda6c86,30b2a438,6aaba33c,aebdb575,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,ad3062eb,bcdee96c,b34f3128,,
0,,-1,,,22340,485,1,15,148,,1,,,439a44a4,1e327ff6,8959c728,9028f543,25c83c98,7e0ccccf,0ed18d11,0b153874,7cc72ec2,3b08e48b,1aeb3f3e,c0ad1231,9af2cb2e,07d13a8f,8ebd9227,f5872934,07c540c4,627060bf,,,9ce40fa2,,32c7478e,30d6ea16,,
0,3,238,4,13,1376,13,10,13,155,0,3,,13,68fd1e64,2c16a946,882682a0,9e2401c7,25c83c98,7e0ccccf,c6ad90de,0b153874,a73ee510,b78f3a55,371dae82,232ab853,18fc2b1e,07d13a8f,18231224,8db7c855,e5ba7672,74ef3502,,,54b5a266,ad3062eb,423fab69,9117a34a,,
0,0,3,3,,2469,16,2,0,124,0,2,,,09ca0b81,f7ab4058,d7551408,36028f8a,25c83c98,fbad5c96,d8bd8f84,1f89b562,a73ee510,cef878be,d5a66f22,1fb18ec4,7f3c5570,07d13a8f,521b9165,e4572628,e5ba7672,e5213cd5,21ddcdc9,b1252a9d,b350667e,,32c7478e,1793a828,ea9a246c,8cbc1758
0,0,52,4,4,1159,21,3,21,127,0,3,,4,05db9164,e3a0dc66,1701e1d8,da13cca9,25c83c98,fe6b92e5,1b1aa9ea,0b153874,a73ee510,71706b36,7a3651f5,9311a066,95bc260c,b28479f6,35679327,354a37d9,e5ba7672,b608c073,,,7b877178,ad3062eb,bcdee96c,f2e9f0dd,,
0,0,1,2,,1092,624,7,1,224,0,2,,,05db9164,58e67aaf,548bf07a,4ab0c6e1,25c83c98,7e0ccccf,36b796aa,0b153874,a73ee510,cd34b466,7373475d,3953854a,cfbfce5c,07d13a8f,10935a85,78550b97,e5ba7672,c21c3e4c,26e97973,b1252a9d,cfe7812d,,3a171ecb,fa470cd3,9b3e8820,93f6d392
0,0,0,2,1,8141,163,5,6,151,0,3,,1,05db9164,2ae0a573,edc60ca5,3cf772ba,43b19349,,e9396c09,0b153874,a73ee510,3b08e48b,a0060bca,41071d8d,22d23aac,64c94865,30be2b36,f58fe901,e5ba7672,f2fc99b1,,,f157cfa6,,32c7478e,d91ea8bd,,
0,0,0,9,2,2113,166,17,24,354,0,11,,2,05db9164,38a947a1,615cb3c8,2945ec5d,25c83c98,,2ecc40d7,1f89b562,a73ee510,3b08e48b,b8aee569,38588c6b,9faf125a,07d13a8f,023cf3c2,ddf2b9b0,e5ba7672,e8623312,,,6ab09ef5,,32c7478e,b889075b,,
1,0,-1,,,2118,0,48,0,161,0,15,0,,5a9ed9b0,90081f33,c491fd4d,379a7ea8,25c83c98,fbad5c96,11401ad8,0b153874,a73ee510,1ce1e29d,4a1677bb,c89fe187,ab2497dc,64c94865,94eccbef,2a98c117,8efede7f,1b884e69,,,f152cca6,,423fab69,ae362bdd,,
1,0,44,1,1,3473,3,4,2,8,0,2,,1,05db9164,e112a9de,9db30a48,b3dbc908,4cf72387,fbad5c96,2b700eac,0b153874,a73ee510,dc790dda,e3205ff0,2598d8eb,b688506c,1adce6ef,8d772a8d,9ab4d6b1,27c07bd6,d4aabcd5,,,bbf96cac,ad3062eb,32c7478e,8f079aa5,,
1,0,1,,,1270,60,48,33,159,0,8,1,,05db9164,58e67aaf,548bf07a,4ab0c6e1,db844843,7e0ccccf,36b796aa,0b153874,a73ee510,0446ed7f,7373475d,3953854a,cfbfce5c,1adce6ef,d002b6d9,78550b97,3486227d,c21c3e4c,26e97973,a458ea53,cfe7812d,,dbb486d7,fa470cd3,9b3e8820,93f6d392
1,1,0,5,,1347,16,6,17,42,0,2,,,7e5c2ff4,58e67aaf,548bf07a,4ab0c6e1,4cf72387,7e0ccccf,9f525672,0b153874,a73ee510,643b1ea5,843d8639,3953854a,9cab1003,1adce6ef,d002b6d9,78550b97,e5ba7672,c21c3e4c,26e97973,b1252a9d,cfe7812d,ad3062eb,bcdee96c,fa470cd3,9b3e8820,93f6d392
0,,9,2,9,42533,,0,14,9,,0,0,9,5a9ed9b0,a796837e,42db3232,e3cc371a,4cf72387,fe6b92e5,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,c9669737,3516f6e6,cfef1c29,98eddd86,c4de5bba,3486227d,e90118d1,,,288eaded,,3a171ecb,8fc66e78,,
0,,0,1,2,42876,207,0,3,131,,0,,2,05db9164,5b7b33dc,d95044f1,66ca6f9c,25c83c98,fe6b92e5,28620315,0b153874,a73ee510,3b08e48b,b6ac69d0,e0d1d7c8,e987b058,07d13a8f,247f84ab,7c27297e,e5ba7672,3cbc29b4,,,5fd8fc39,78e2e389,3a171ecb,a9a2ac1a,,
0,4,60,8,10,951,10,13,29,57,1,3,,10,5bfa8ab5,3e4b7926,d8cb2813,014c3373,25c83c98,fe6b92e5,7c7f8ebd,5b392875,a73ee510,4b4670a5,d7129972,0a744e6c,c0c5f46b,07d13a8f,e6863a8e,ff7502c8,e5ba7672,e261f8d8,21ddcdc9,b1252a9d,31e2bda6,,32c7478e,53786e59,47907db5,8219777e
0,,18,1,1,722,1,32,1,6,,9,,1,05db9164,3f0d3f28,,,4cf72387,7e0ccccf,1c86e0eb,0b153874,a73ee510,38d73ba3,755e4a50,,5978055e,1adce6ef,14108df6,,e5ba7672,88416823,,,,,3a171ecb,,,
0,4,0,14,4,1332,16,5,17,16,0,1,,4,05db9164,1cfdf714,b43d70cd,86ebb3cb,43b19349,7e0ccccf,2bbbed4f,0b153874,a73ee510,6107a156,6301d50c,dfb47968,7eb57a21,d2dfe871,1e27c4c8,64db8f46,07c540c4,6a74e011,34a10404,a458ea53,8e36b873,,3a171ecb,7939255b,cb079c2d,bc33111f
0,0,8,1,2,20099,193,99,12,304,0,3,0,2,05db9164,8d42d2d4,,,25c83c98,7e0ccccf,dc7659bd,0b153874,a73ee510,03e48276,e51ddf94,,3516f6e6,64c94865,f728aebb,,3486227d,6fba30f8,,,,,3a171ecb,,,
1,4,8,5,1,780,18,12,10,226,1,5,2,1,05db9164,bb9f48d7,c0ac520f,cbb4c12e,4cf72387,7e0ccccf,6d0ca8d7,0b153874,a73ee510,afe4ade4,6939835e,1d6bfcff,dc1d72e4,1adce6ef,da946ae8,44f81422,27c07bd6,6217c532,21ddcdc9,5840adea,cb3e5850,,bcdee96c,42998020,445bbe3b,c1ac5aa9
0,0,1005,,1,2282,,0,48,1,0,0,0,1,05db9164,207b2d81,af169d43,65f36fbb,43b19349,7e0ccccf,cee47266,a61cc0ef,a73ee510,73f5c3b4,87fe3e10,5ca5ea59,3bd6c21d,b28479f6,899da9d5,84f42268,e5ba7672,25c88e42,21ddcdc9,b1252a9d,fc39341f,,3a171ecb,cc0e3da8,001f3601,02864ca9
