0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,,28,12,17,2836,279,3,15,249,,2,0,38,5a9ed9b0,08d6d899,9143c832,f56b7dd5,25c83c98,fe6b92e5,410f6b58,0b153874,a73ee510,4ce8f99f,7f8ffe57,ae1bb660,46f42a63,b28479f6,bfef54b3,bad5ee18,3486227d,87c6f83c,,,0429f84b,,32c7478e,c0d61a5c,,
0,5,0,1,3,4,1,5,25,65,2,2,,0,be589b51,207b2d81,8f113de9,f6dcfdcf,4cf72387,,d2dbdfe6,f504a6f4,a73ee510,9598fde8,7e40f08a,78d9706e,1aa94af3,64c94865,11b2ae92,8e6c8cf8,3486227d,395856b0,21ddcdc9,b1252a9d,6ee9862d,,32c7478e,e4cf11c4,001f3601,032198c9
0,,3,,,35526,,0,4,2,,0,,,8cf07265,38a947a1,4470baf4,8c8a4c47,25c83c98,3bf701e7,ce4f7f55,0b153874,a73ee510,d7026747,38f692a7,bb669e25,6e5da64f,b28479f6,a3443e75,2b2ce127,1e88c74f,ade68c22,,,2b796e4a,,32c7478e,8d365d3b,,
0,,307,1,1,,,0,1,4,,0,,1,05db9164,8db5bc37,4e1476b1,2c20fcf8,4cf72387,fe6b92e5,d356c7e6,f504a6f4,7cc72ec2,3b08e48b,727af3e2,da7b77d1,49fe3d4e,64c94865,a299ce75,65ac3c6a,2005abd1,e7c97dee,,,33f24a65,,be7c41b4,1aa84899,,
0,,485,65,7,80,140,4,7,128,,1,,7,05db9164,1cfdf714,ea96c30a,a7678b46,384874ce,fbad5c96,90a2c015,0b153874,a73ee510,9ce4c96c,0f736a0c,08c4db93,3af886ff,1adce6ef,24a39c8a,cacb59d6,e5ba7672,6a74e011,04de9d96,a458ea53,271844e4,ad3062eb,423fab69,7939255b,cb079c2d,bc33111f
0,,-1,,,25489,,,8,,,,,,05db9164,b961056b,86ed5799,e1281c2c,4cf72387,3bf701e7,ce4f7f55,0b153874,a73ee510,3b08e48b,38f692a7,1d3086a0,6e5da64f,b28479f6,d2160250,b2a85d25,07c540c4,0d6480a8,,,a7c59acc,,32c7478e,b0835adb,,
0,0,739,24,33,1332,37,1,40,110,0,1,,33,be589b51,af447d7a,,,4cf72387,7e0ccccf,8e2de5eb,0b153874,a73ee510,d04aae7d,9f6b8515,,3cacd5db,07d13a8f,72a9d1ce,,e5ba7672,98ff11f4,,,,,32c7478e,,,
0,4,46,3,5,4,5,4,5,5,1,1,,5,68fd1e64,68b3edbf,b00d1501,d16679b9,25c83c98,7e0ccccf,9f525672,0b153874,a73ee510,7b68cac5,843d8639,e0d76380,9cab1003,b28479f6,f511c49f,1203a270,e5ba7672,752d8b8a,,,73d06dde,,32c7478e,aee52b6f,,
0,,10,,10,40086,,0,26,10,,0,,10,05db9164,d833535f,d032c263,c18be181,25c83c98,7e0ccccf,2314fade,0b153874,a73ee510,f531e651,04589a14,dfbb09fb,e65ecb20,b28479f6,e2502ec9,84898b2a,d4bb7bd8,42a2edb9,,,0014c32a,,be7c41b4,3b183c5c,,
0,3,22,,10,1200,13,3,10,13,1,1,,10,ae82ea21,90081f33,7e75385f,9ff76ed7,43b19349,fe6b92e5,4aa938fc,5b392875,a73ee510,efea433b,7e40f08a,6c8d8087,1aa94af3,b28479f6,281363b2,8c3571a3,d4bb7bd8,0ebdbf46,,,72887655,,3a171ecb,8e84e831,,
0,0,90,38,5,2666,84,1,18,37,0,1,,13,be589b51,38d50e09,4824fcf4,c19bed16,25c83c98,,0465bdc8,5b392875,a73ee510,f24b3308,7252cfd2,18b3794f,ccb9cc75,07d13a8f,f5fed91e,f19a28e0,e5ba7672,19fec6cc,21ddcdc9,a458ea53,db863d15,,423fab69,15556a9a,001f3601,c27f155b
0,0,1,39,1,10831,393,3,2,56,0,3,,1,68fd1e64,1cfdf714,bb24ed5b,696f4033,25c83c98,fbad5c96,7415122a,0b153874,a73ee510,f9065d00,98579192,fd647e12,779f824b,b28479f6,d345b1a0,d441f320,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,2d11f2b5,ad3062eb,3a171ecb,66261ab2,cb079c2d,d5c3cd92
1,15,0,10,1,983,102,28,16,25,1,3,,1,05db9164,3ab4d7f5,109ddc69,73ad28a8,30903e74,fe6b92e5,9d084773,5b392875,a73ee510,3b08e48b,b67e50d8,d72a8b65,4ff47081,07d13a8f,0507b832,4b6488bc,e5ba7672,b76fb0de,21ddcdc9,b1252a9d,6f393b20,,3a171ecb,65e74c52,c9f3bea7,85da93d1
0,2,-1,,0,37,2,126,3,51,1,17,0,0,be589b51,3f0d3f28,,,4cf72387,7e0ccccf,1c86e0eb,1f89b562,a73ee510,5a64c137,755e4a50,,5978055e,1adce6ef,14108df6,,e5ba7672,88416823,,,,,3a171ecb,,,
1,17,2,5,3,0,0,21,5,53,2,3,,0,05db9164,2607540a,06f80103,f922efad,25c83c98,7e0ccccf,5d87968e,64523cfa,a73ee510,70ee1d85,07c67b85,a791d9db,7aab7990,07d13a8f,ea906d6f,e2e2fcd9,e5ba7672,8a25126c,,,55efc8ee,,423fab69,b34f3128,,
0,,0,4,1,86302,,0,1,5,,0,,1,05db9164,38a947a1,ba4559ea,33a72095,25c83c98,fe6b92e5,f2487bdb,0b153874,7cc72ec2,f17eed1c,5874c9c9,ebfb225c,740c210d,1adce6ef,e293abb4,a9dcda12,27c07bd6,9efc6015,,,76ef8858,,bcdee96c,135c8b41,,
0,1,42,1,4,11,3,3,3,26,1,2,,3,be589b51,4f25e98b,71fcbec6,3fb81b62,43b19349,,14956523,6c41e35e,a73ee510,4effc25c,1c541241,f58d4bb1,e11162e6,b28479f6,df2f73e9,c40457c9,e5ba7672,bc5a0ff7,21ddcdc9,5840adea,eef25ccc,,32c7478e,b2df17ed,c243e98b,33757f80
0,0,0,8,25,1369,54,6,27,79,0,4,,26,05db9164,9819deea,2057eb42,f922efad,43b19349,fe6b92e5,968a6688,1f89b562,a73ee510,7259dc52,f25fe7e9,b99ddbc8,dd183b4c,b28479f6,1150f5ed,87acb535,e5ba7672,7e32f7a4,,,a4b7004c,,32c7478e,b34f3128,,
1,2,1,,,1465,10,9,0,0,0,1,,,6062d843,9f7e1d07,39eb9c41,6ac36ba3,25c83c98,,98e7582c,5b392875,a73ee510,969d7b68,065c8439,9fbe5240,18e5bb32,b28479f6,08812651,d3bd2476,e5ba7672,6a58e423,21ddcdc9,5840adea,87597fba,,32c7478e,20c356fe,ea9a246c,0b203d4a
1,,23,,1,51,1,14,1,3,,3,,1,68fd1e64,7e899df2,,,25c83c98,7e0ccccf,7227c706,0b153874,a73ee510,5fcee6b1,9625b211,,dccbd94b,b28479f6,7d48b3c1,,e5ba7672,0b75865c,,,,,32c7478e,,,
0,,5,2,2,4282,13,1,2,13,,1,,2,05db9164,4d554e60,d032c263,c18be181,25c83c98,7e0ccccf,7a019822,25239412,a73ee510,3b08e48b,c012107d,dfbb09fb,c8dca410,07d13a8f,58d23284,84898b2a,d4bb7bd8,c41887ad,,,0014c32a,,be7c41b4,3b183c5c,,
1,24,1,91,33,0,1,32,37,38,2,4,,1,05db9164,95e2d337,858147f6,c6836086,4cf72387,7e0ccccf,c685df7b,0b153874,a73ee510,a642978a,bc786d15,1681e914,e7c6a03d,b28479f6,d8c099d7,8f2a721c,e5ba7672,701d695d,712d530c,a458ea53,6d73ce86,ad3062eb,423fab69,4921c033,2bf691b1,336dbe80
1,6,1585,,0,27,0,8,13,281,1,3,1,0,8cf07265,2c8c5f5d,13cd0697,352cefe6,25c83c98,fe6b92e5,a4bbd4f4,0b153874,a73ee510,3b08e48b,8d5ad79c,c3cdaf85,4809d853,1adce6ef,80cbede6,08514295,3486227d,6a35c25a,,,6387fda4,,93bad2c0,d36c7dbf,,
0,,7,,,26919,,0,0,0,,0,,,05db9164,510b40a5,d03e7c24,eb1fd928,384874ce,fbad5c96,841f6a9d,0b153874,a73ee510,3b08e48b,d66168dc,951fe4a9,54c30969,07d13a8f,67daf98c,8ec71479,776ce399,03364bd3,,,0e63fca0,,32c7478e,0e8fe315,,
0,,5,1,2,11007,,,4,,,,,2,5a9ed9b0,4c2bc594,d032c263,c18be181,25c83c98,3bf701e7,71af15b5,0b153874,a73ee510,5804c97f,fcf1ea92,dfbb09fb,c23c531f,1adce6ef,ae0c3875,84898b2a,e5ba7672,15a36060,,,0014c32a,,3a171ecb,3b183c5c,,
1,8,10,30,32,5,10,16,34,32,1,2,0,10,05db9164,95e2d337,84b83c16,4a46af6a,307e775a,fe6b92e5,966736bc,0b153874,a73ee510,08fd97e3,35dc8759,d0275c5e,c1618056,07d13a8f,1620a246,def71843,e5ba7672,701d695d,21ddcdc9,a458ea53,09730561,ad3062eb,3a171ecb,4921c033,2bf691b1,80b0aeb9
1,0,-1,,,1478,0,2,0,0,0,1,0,,05db9164,287130e0,9e4ccd13,8f681fe6,25c83c98,fbad5c96,dbce0a46,66f29b89,a73ee510,8a291a03,3208a0cf,8108792e,16afba6b,1adce6ef,310d155b,88f4e63e,07c540c4,891589e7,2c12be6b,b1252a9d,eb0d748e,,3a171ecb,f609e86c,ea9a246c,d4bfad5a
0,3,8,10,10,40,4,3,21,10,1,1,,4,05db9164,421b43cd,81cb493e,29998ed1,25c83c98,fe6b92e5,7d4d7c7e,1f89b562,a73ee510,d108fc83,1d132b5d,6aaba33c,435355ef,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,c9d4222a,3a171ecb,b34f3128,,
0,1,149,,5,125,7,2,5,151,1,2,,5,05db9164,2c16a946,83d126d2,755bfdc0,25c83c98,7e0ccccf,c6ad90de,0b153874,a73ee510,b78f3a55,371dae82,8013f354,18fc2b1e,b28479f6,3628a186,d6527b8c,e5ba7672,e4ca448c,,,d89ba95e,,32c7478e,9117a34a,,
0,2,44,1,4,7,11,89,1,177,1,16,,4,be589b51,4c2bc594,d032c263,c18be181,25c83c98,fbad5c96,6a2e21be,66f29b89,a73ee510,4d96c0fb,17d8db0e,dfbb09fb,7ca53f33,8ceecbc8,7ac43a46,84898b2a,e5ba7672,bc48b783,,,0014c32a,,3a171ecb,3b183c5c,,
0,,13,9,,2688,,0,8,58,,0,,,68fd1e64,38d50e09,7b7af951,039346f1,25c83c98,7e0ccccf,95f70c06,985e3fcb,a73ee510,4459517c,df29f7bb,03dce2a4,67b031b4,07d13a8f,ee569ce2,c737b3d4,07c540c4,582152eb,21ddcdc9,5840adea,6d779133,ad3062eb,32c7478e,37cc789e,001f3601,1c57d70a
0,,0,1,,4233,27,2,1,25,,1,,,05db9164,80e26c9b,d7fee9cc,85dd697c,25c83c98,7e0ccccf,1035913d,0b153874,a73ee510,312de0a2,740f5b4f,bd579886,5d8f6443,b28479f6,a785131a,2d0bbe92,07c540c4,005c6740,21ddcdc9,5840adea,b8d32257,,32c7478e,1793a828,e8b83407,b9809574
0,,17,10,,180469,299,0,5,10,,0,,,ae82ea21,ea3a5818,b1de518b,13508380,4cf72387,7e0ccccf,f52f99ca,0b153874,7cc72ec2,000e2f4b,1a58b9cd,b5e06852,933cfdb3,07d13a8f,d07fce85,31ff1cca,3486227d,a1d0cc4f,4632bcdc,b1252a9d,df45362e,,423fab69,45ab94c8,1575c75f,c84c4aec
0,,1,5,,3872,44,1,1,25,,1,,,05db9164,95e2d337,a5a1efcb,39d2e0f7,25c83c98,fe6b92e5,d7f3ff9f,0b153874,a73ee510,ad208ee6,29473fc8,e11161ef,aa902020,1adce6ef,559cd202,d7937c34,d4bb7bd8,7b06fafe,9437f62f,a458ea53,b61657fc,ad3062eb,32c7478e,1d3415b4,2bf691b1,0c1bbe81
0,,182,72,1,123600,,0,2,2,,0,,1,05db9164,f0cf0024,74e1a23a,9a6888fb,4cf72387,7e0ccccf,68fbb662,0b153874,7cc72ec2,4aead435,922bbb91,fb8fab62,ad61640d,b28479f6,e6c5b5cd,c6b1e1b2,1e88c74f,b04e4670,21ddcdc9,5840adea,99c09e97,,32c7478e,335a6a1e,ea9a246c,8d8eb391
0,,5,11,4,370,,0,9,8,,0,1,4,be589b51,1cfdf714,c040945e,2125444c,25c83c98,7e0ccccf,b8a6d129,0b153874,a73ee510,6c47047a,0c94bc57,1d6d7620,03d0ba0e,051219e6,af56328b,29e80bdb,3486227d,e88ffc9d,21ddcdc9,a458ea53,76a735fc,,3a171ecb,7ea2ce0f,5c813496,7a66d21f
0,1,-1,,,249,25,13,34,294,1,7,,,05db9164,ea3a5818,da9dff21,13508380,25c83c98,fbad5c96,afc91167,64523cfa,a73ee510,e7a687d9,4f304956,e442aea2,1966ae4f,07d13a8f,d07fce85,e3aa2e60,e5ba7672,a1d0cc4f,c7dc6720,b1252a9d,34b60b55,,423fab69,45ab94c8,1575c75f,c84c4aec
0,,1,3,,164,,0,1,11,,0,,,05db9164,8db5bc37,a5c6df8c,4b8137fe,25c83c98,fbad5c96,841f6a9d,5b392875,a73ee510,3b08e48b,d66168dc,ad0c9816,54c30969,b28479f6,7d775e9e,6dbbdee5,776ce399,821c30b8,,,476a7a12,ad3062eb,32c7478e,a8b9ad80,,
0,,1,28,4,1870,,0,24,31,,0,,4,05db9164,e5fb1af3,432ff8c1,4ff691a6,43b19349,7e0ccccf,7eb00b77,0b153874,a73ee510,3b08e48b,c11709dc,d6f4cc32,499d401f,1adce6ef,60403b20,35da571c,776ce399,13145934,55dd3565,a458ea53,1ea17cde,,423fab69,57b704c0,cb079c2d,98ea1376
0,0,1,4,,1615,13,28,4,20,0,3,,,68fd1e64,287130e0,1e109b5a,007f561c,25c83c98,fbad5c96,a70b42bf,0b153874,a73ee510,b173a655,d58d68bb,f98754f3,740c210d,1adce6ef,310d155b,8e7e95b8,e5ba7672,891589e7,e77cc843,a458ea53,08430225,,bcdee96c,59ee9b37,ea9a246c,bea2af4c
0,2,1,32,18,1509,28,14,28,51,0,3,,22,68fd1e64,e77e5e6e,2a1e0e2b,833c2631,b0530c50,fe6b92e5,b328dad0,0b153874,a73ee510,000e2f4b,c2e51649,8b973498,cfbf9eaa,b28479f6,571f6c76,d52c9842,e5ba7672,449d6705,21ddcdc9,b1252a9d,cf6e4258,ad3062eb,c7dc6720,10ae48d1,445bbe3b,ff5beb6d
0,,1,3,,11268,6,20,2,6,,1,,,05db9164,1cfdf714,a7a0a040,1172bdf4,25c83c98,,a3579031,0b153874,a73ee510,537fad38,1054ae5c,e63ae161,d7ce3abd,051219e6,af56328b,e8dc2607,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,5c5dda03,,c7dc6720,3fdb382b,cb079c2d,49d68486
0,,61,4,4,8534,,0,32,65,,0,,9,05db9164,2c16a946,faa81a83,f0ee1171,4cf72387,13718bbd,6de90931,0b153874,a73ee510,14781fa9,87fe3e10,88cecf1f,3bd6c21d,07d13a8f,18231224,aaec395f,e5ba7672,74ef3502,,,d6dd7ea1,,32c7478e,9117a34a,,
0,30,87,18,9,1051,9,30,9,9,1,1,0,9,05db9164,1cfdf714,3e7428fa,4b60b88a,25c83c98,7e0ccccf,90a2c015,1f89b562,a73ee510,487276a6,0f736a0c,5428b196,3af886ff,051219e6,af56328b,39c20bcc,e5ba7672,e88ffc9d,2a5d2395,a458ea53,d789924b,,423fab69,3fdb382b,cb079c2d,49d68486
1,,0,5,1,42942,,0,5,2,,0,,1,a14cf13a,04e09220,b1ecc6c4,5dff9b29,25c83c98,7e0ccccf,6f57a6a4,0b153874,7cc72ec2,687c8b31,05766aa3,2436ff75,b94e5df6,07d13a8f,cae64906,f4ead43c,e5ba7672,e161d23a,,,4f1aa25f,,c7dc6720,ded4aac9,,
0,14,55,,,145,9,43,1,133,1,5,,,ae82ea21,38a947a1,76d44d04,a0cf9e6b,4ea20c7d,7e0ccccf,93ec533b,0b153874,a73ee510,3b08e48b,9ffb3655,bcedfa99,a0874a81,07d13a8f,3a2b2190,9ceb1f15,e5ba7672,94d8f2d9,,,928f013f,,55dd3565,7beffc84,,
0,0,162,12,12,2940,78,6,18,104,0,3,0,12,68fd1e64,b0d4a6f6,7d93c79e,6317e020,25c83c98,7e0ccccf,ec258437,0b153874,a73ee510,5ba575e7,19de763a,c90fa68c,f948ca5d,1adce6ef,23609d92,d2ffe3f4,3486227d,77552e65,,,2cb3c907,,32c7478e,3718792e,,
0,0,55,,11,3307,164,9,16,358,0,5,3,11,05db9164,90081f33,f33ae70f,66f43abd,25c83c98,fbad5c96,359084d4,0b153874,a73ee510,47913bfa,d9b1e3ff,d7690ee0,cd98af01,b28479f6,1c51f095,461fd0bd,27c07bd6,1b884e69,,,0ef9664e,c9d4222a,3a171ecb,8e84e831,,
1,0,902,1,1,2918,24,2,6,28,0,2,,1,5a9ed9b0,558b4efb,52074cdd,dc6d9327,43b19349,fe6b92e5,40e38160,5b392875,a73ee510,50b4ee3a,76030d37,113ce9aa,b8065f15,64c94865,2cd24ac0,20f0b73b,07c540c4,c68ebaa0,21ddcdc9,5840adea,e863cde5,,32c7478e,883da280,ea9a246c,fb40e0bf
0,,1,1,5,2597,,0,20,198,,0,,10,75ac2fe6,207b2d81,d52980aa,b66d15e3,25c83c98,fbad5c96,45bab68d,0b153874,a73ee510,d20b18d7,276be673,b519c595,e8400e63,07d13a8f,0c67c4ca,7c8ae841,1e88c74f,395856b0,21ddcdc9,a458ea53,605305ee,ad3062eb,423fab69,f090fae7,001f3601,41eb481f
0,,17,4,4,,,0,5,46,,0,,4,5a9ed9b0,38a947a1,c449cf49,d00d0f35,25c83c98,7e0ccccf,4a9d0dab,0b153874,7cc72ec2,3b08e48b,a3fd26e0,63e498fc,b0c30eeb,b28479f6,05a584e4,5d32e679,2005abd1,ff809076,,,c4d244b9,,be7c41b4,2e0a0035,,
0,17,-1,4,1,14,2,17,2,1,2,2,,1,1464facd,89ddfee8,88775d86,763a2525,25c83c98,fbad5c96,1c86e0eb,0b153874,a73ee510,ccbfe296,755e4a50,d6d4e9da,5978055e,1adce6ef,34cce7d2,4f05eb53,e5ba7672,5bb2ec8e,6c6e7412,a458ea53,76d317f1,ad3062eb,423fab69,3057c395,f0f449dd,04ce5933
0,1,-1,4,0,10,0,2,0,19,1,2,,0,291b7ba2,09e68b86,d070bbdc,52b78453,25c83c98,fe6b92e5,f1ff45d6,37e4aa92,a73ee510,9a1250bd,acc758fc,b706da84,9bbdb8bd,b28479f6,52baadf5,ce77b0c3,07c540c4,5aed7436,04de9d96,5840adea,e1867e0b,c9d4222a,3a171ecb,3fdb382b,e8b83407,ce0bf6fc
0,5,14,11,13,223,54,11,18,142,1,3,,13,5a9ed9b0,a796837e,08de7b18,97ce69e9,25c83c98,fe6b92e5,302b51cc,25239412,a73ee510,3b08e48b,656a066c,c5011072,f635e138,cfef1c29,f0bf9094,5a9431f3,e5ba7672,1cdbd1c5,,,e754c5e1,ad3062eb,423fab69,8fc66e78,,
0,,0,3,4,11194,11,3,4,9,,2,0,4,05db9164,287130e0,67946b49,026c0584,4cf72387,,2b700eac,5b392875,a73ee510,5c7c893d,e3205ff0,6cc008de,b688506c,64c94865,f8526149,819a20d1,3486227d,891589e7,21ddcdc9,a458ea53,4361cdcb,,32c7478e,80ff3b96,ea9a246c,1a83e20f
0,,4,33,16,2708,,0,6,156,,0,,25,05db9164,71ca0a25,396df967,328b42c3,25c83c98,7e0ccccf,17385570,1f89b562,a73ee510,f6540b40,23eb0c3b,8481d649,041d3f9f,07d13a8f,a8e0f0c6,b2f2a0c7,1e88c74f,9bf8ffef,21ddcdc9,5840adea,f0bb1194,,32c7478e,a5ce2d0d,001f3601,984e0db0
0,,-1,7,,36319,458,0,0,26,,0,,,5bfa8ab5,09e68b86,48c323a8,1655a41f,a9411994,7e0ccccf,50afe1fb,0b153874,a73ee510,5f42c487,dc886240,55f78a0c,db381caa,07d13a8f,36721ddc,470550df,e5ba7672,5aed7436,21ddcdc9,5840adea,51c2f103,,c7dc6720,3fdb382b,e8b83407,c9940502
0,,1,31,6,60481,,0,7,131,,0,,6,05db9164,207b2d81,2bf592d7,4e9262c1,25c83c98,,6574331a,0b153874,7cc72ec2,3b08e48b,63248e0c,3e302d42,784618a5,07d13a8f,0c67c4ca,5d9228fd,776ce399,395856b0,21ddcdc9,a458ea53,ff1c8c30,,423fab69,5188732d,001f3601,7a2fb9af
0,,142,,0,2,1372,0,0,1,,0,,0,05db9164,5368c225,e22844b2,fadd820a,25c83c98,fe6b92e5,a4fea880,0b153874,a73ee510,3b08e48b,7579b566,2a4ef823,8803181f,07d13a8f,61f73647,eaead249,8efede7f,b4c9444e,,,71e3dba8,,32c7478e,2cb8e5cc,,
0,0,24,13,5,4092,91,1,7,5,0,1,0,5,68fd1e64,c5fe64d9,0a85283a,f07234ef,4cf72387,7e0ccccf,300886a8,5b392875,a73ee510,000e2f4b,8a79d845,70654d09,8205703d,07d13a8f,52b49730,97c4fef1,e5ba7672,c235abed,21ddcdc9,a458ea53,85dfa492,,423fab69,27b03081,ea9a246c,2921e678
0,1,2,7,6,1589,10,4,7,6,0,1,,6,8899c2fd,8f5b4275,f652979e,32a55192,25c83c98,7e0ccccf,57b4bd89,0b153874,a73ee510,3b08e48b,29de8560,ed5cfa27,ddd66ce1,07d13a8f,111db041,3141102a,e5ba7672,8687deed,21ddcdc9,5840adea,3df2213d,ad3062eb,3a171ecb,42998020,e8b83407,0dac3b4c
0,0,45,7,3,3137,275,23,15,284,0,4,,3,f473b8dc,38d50e09,,,384874ce,7e0ccccf,3341567d,062b5529,a73ee510,61a7526e,2a0683ab,,e5cf62b4,b28479f6,42b3012c,,e5ba7672,582152eb,21ddcdc9,5840adea,,,3a171ecb,,001f3601,56be3401
0,1,4,14,7,31,7,1,8,7,1,1,,7,05db9164,bfdcfc4a,ae06bf90,b125f81c,25c83c98,fe6b92e5,845fb196,5b392875,a73ee510,b22fc48e,911b463c,c15e7f3e,0c9cc756,b28479f6,2ed5bdad,98334731,d4bb7bd8,ffd53157,21ddcdc9,5840adea,845453b6,,3a171ecb,ce327ac7,e8b83407,984e0db0
0,13,37,5,26,47,35,21,44,44,1,2,,26,8cf07265,38a947a1,95c16a35,58756877,25c83c98,3bf701e7,029d716d,0b153874,a73ee510,0d6c9034,f2a5d7d2,19b53e0c,a3b89afc,b28479f6,3b12d492,c7f98bc5,e5ba7672,cbd13810,,,bb6020c0,ad3062eb,dbb486d7,14636b7a,,
